"","V1","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"1085","10767","jeremy",1322673099,962710,"30/11/2011 17:11","no",459,1.03,4.81,-88,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0,0.02,-10,2,43,49,634,-311,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0,0.02,-260,169,-164,-336,438,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5494463,-55.72978489,-80.41933006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.11,-0.64,-152,129,-207,-546,270,82,142,-18.2,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.22,-0.2,166,255,-162,37,640,706,"C"
"1086","10769","jeremy",1322673100,10629,"30/11/2011 17:11","no",460,1.03,4.71,-88,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-11,2,44,47,631,-308,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.02,0.02,-255,176,-156,-337,438,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16961672,-54.97335711,-85.98429776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.03,-0.74,-151,113,-219,-556,259,82,141,-17.7,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.63,-0.21,199,259,-144,25,661,726,"C"
"1087","10793","jeremy",1322673100,994724,"30/11/2011 17:11","yes",460,0.37,4.32,-88,5,"-1.814290","-0.853678",NA,"0.509877","-0.314983",NA,-87.9,6,"-1.8",-88,4,"-1.8",0.1,2,"0.0000",0.3,0.7,0.4,0.1,4.5,0.5,0.3,-88,0,0,0.02,0.02,0,-23,1,43,45,637,-303,0,0,0,14,66,0,0,0,0,0,0,0,0,0,0.39,-0.31,0.1,76,78,-85,615,49,371,NA,NA,"-1.56490",NA,NA,"0.11656",0,0,37,0,0,13,0,0,24,53.2,-54,-76.4,"1.3211","-0.0322",NA,"0.6232","-0.1123",NA,-47.3,-70.3,"1.3",-58.1,-86,"1.3",10.81,15.69,"0.00",29,0.4751,51.8306,4.6368,21.4997,-53.511,2.1187,4.4887,-77.8597,3.3359,11.1283,0.55,0.11,-0.38,-145,143,-195,-517,319,83,133,1.58,105,"-1.2180","-1.0096",NA,"-0.3763","-0.4884",NA,34.9,164,"-1.2",-17.7,73.7,"-1.2",52.6,90.3,"0.00",34,41.17388,142.2,5.63517,31.7551,12.8664,17.55932,308.32964,129.728,28.75293,826.73104,-0.75,3.13,-0.38,14,287,-176,-395,778,757,"C"
"1088","10801","jeremy",1322673101,442747,"30/11/2011 17:11","no",461,1.04,4.86,-87.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0,0,-18,7,35,52,635,-305,0,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,-1.03,0.62,-166,202,-17,169,295,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.61537426,-55.07847543,-80.14015977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,-0.02,-0.74,-153,134,-210,-535,285,71,138,-20.4,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.48,0.25,181,258,-148,34,642,702,"C"
"1089","10803","jeremy",1322673101,494652,"30/11/2011 17:11","no",461,1.04,4.52,-87.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.02,-0.02,-12,-1,41,50,631,-308,0,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,-1.06,0.46,-197,186,-9,82,326,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.35793095,-50.63761226,-76.47702537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.16,-0.75,-138,152,-197,-539,285,74,139,-20.8,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.1,0.11,156,253,-155,40,641,688,"C"
"1090","10811","jeremy",1322673101,798654,"30/11/2011 17:11","no",461,0.99,4.4,-87.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.02,-13,3,47,51,632,-306,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,-0.27,0.1,-268,184,-117,-384,417,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.87747582,-54.50041216,-77.93632732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.21,-0.18,-149,140,-202,-553,249,87,135,5.83,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,-4.3,0.48,117,322,-172,-428,773,753,"C"
"1091","10829","jeremy",1322673102,430722,"30/11/2011 17:11","no",462,-0.11,3.9,-88.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.05,-16,1,47,38,632,-296,0,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,1.16,-1.51,-154,165,-14,338,212,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.12762952,-52.72003822,-77.55938563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.14,-0.41,-143,144,-199,-510,330,79,134,23.2,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,2.92,-0.43,78,202,-167,-600,665,803,"C"
"1092","10830","jeremy",1322673102,430747,"30/11/2011 17:11","no",462,-0.14,3.86,-88.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.02,-0.03,-20,-2,48,39,637,-295,0,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,1.09,-1.39,-147,163,-4,366,196,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.18245266,-52.31519662,-76.09457887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.13,-0.41,-142,149,-196,-510,332,87,132,21.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,2.67,-0.25,-9,202,-173,-566,703,846,"C"
"1093","10846","jeremy",1322673103,146636,"30/11/2011 17:11","no",463,1.2,4.48,-87.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.02,-14,5,37,44,633,-314,0,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,-1,0.49,-102,129,-119,428,181,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.16001628,-48.66180811,-80.0965936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.16,-0.08,-127,140,-195,-530,293,86,134,-10.7,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-1.78,-0.48,200,339,-147,-68,714,760,"C"
"1094","10849","jeremy",1322673103,238750,"30/11/2011 17:11","no",463,1.25,4.18,-87.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,-0.02,-13,-1,42,45,633,-310,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,-1.19,0.89,-280,221,-80,-32,360,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.21704814,-42.36597541,-73.830986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.05,-1.05,-113,169,-185,-564,232,80,135,12.9,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,-4.05,0.44,118,313,-171,-489,760,800,"C"
"1095","10852","jeremy",1322673103,318618,"30/11/2011 17:11","no",463,1.26,4.69,-87.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.02,0,-12,4,38,44,628,-310,0,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,-0.8,0.59,-257,186,-81,-295,420,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91863652,-57.53593612,-83.83492998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.24,0.08,-161,115,-220,-554,245,90,145,29.5,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-2.97,-0.46,-71,82,-207,-670,467,671,"C"
"1096","10858","jeremy",1322673103,450700,"30/11/2011 17:11","no",463,1.08,4.9,-87.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.02,-0.02,-13,2,35,53,633,-304,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,-0.27,0.08,-271,197,-98,-409,423,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0239919,-52.69453134,-83.52963462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.21,0.07,-137,121,-202,-556,254,93,149,38.9,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-0.26,0.08,-111,39,-179,-683,359,668,"C"
"1097","10870","jeremy",1322673104,130676,"30/11/2011 17:11","no",464,0.72,4.66,-88.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.03,0.02,-13,2,44,45,631,-303,0,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4,1.4,-0.97,-244,222,-9,52,343,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.96147149,-53.3141002,-75.42104715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.24,-0.34,-144,148,-194,-489,355,86,125,1.31,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,3.08,0.18,188,350,-145,-282,794,843,"C"
"1098","10888","jeremy",1322673105,18730,"30/11/2011 17:11","no",465,1.09,4.82,-88,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-13,9,37,51,629,-315,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,-1.08,1.28,-299,202,-87,-317,416,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.44493666,-53.44493666,-76.64836219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.27,0.07,-141,141,-192,-547,255,90,157,42,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,1.54,0.21,-161,66,-201,-675,304,592,"C"
"1099","10897","jeremy",1322673105,366634,"30/11/2011 17:11","no",465,0.33,3.79,-88.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,0,-0.03,-12,2,45,41,634,-304,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,0.93,-0.3,-277,229,-59,-317,421,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.26253862,-52.19199846,-75.23015832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.37,-0.13,-143,153,-196,-503,339,88,126,1.95,93.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,3,-0.2,58,256,-158,-289,809,837,"C"
"1100","10906","jeremy",1322673105,742652,"30/11/2011 17:11","no",465,0.73,5.18,-87.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.03,0.03,-12,2,44,54,629,-296,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,0.83,-0.52,-49,96,-93,584,119,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.04427336,-53.34500332,-70.72673406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-0.02,-0.48,-144,160,-184,-493,348,80,131,-18.5,76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-1.25,0.1,187,299,-140,19,655,744,"C"
"1101","10909","jeremy",1322673105,937227,"30/11/2011 17:11","no",465,1.01,5.92,-87.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.03,-23,7,40,55,633,-297,0,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-0.06,-0.25,58,91,-171,664,81,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.18646797,-46.33275077,-79.27559419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,-0.11,-0.26,-128,155,-204,-512,333,66,129,-4.28,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,-3.81,0.51,208,317,-133,-218,779,807,"C"
"1102","10922","jeremy",1322673106,518796,"30/11/2011 17:11","no",466,1.14,4.96,-87.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.02,-15,3,32,50,632,-312,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,-1.43,1.84,-280,187,-114,-212,425,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.68329583,-51.58583271,-78.05239199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.26,-0.31,-136,141,-194,-557,256,70,140,31.4,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,2.39,-0.25,-103,179,-215,-644,519,653,"C"
"1103","10943","jeremy",1322673107,226617,"30/11/2011 17:11","no",467,0.77,4.62,-88,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.02,0.02,-12,3,45,44,631,-298,0,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6,1.17,-1,-147,155,-41,400,197,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.98297703,-50.74163455,-76.72696511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.02,-0.41,-140,153,-200,-505,343,52,128,-8.06,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,-3.1,0.39,204,313,-127,-177,772,786,"C"
"1104","10957","jeremy",1322673108,50629,"30/11/2011 17:11","no",468,0.79,4.4,-88,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-14,3,43,45,631,-309,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37,-1.17,1.15,-115,151,40,330,222,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.87876775,-60.66590988,-89.57592281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.02,-0.71,-176,79,-241,-548,277,75,152,38.8,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.77,0.75,-194,202,-191,-674,394,580,"C"
"1105","10966","jeremy",1322673108,394766,"30/11/2011 17:11","no",468,0.64,5.08,-88.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0,-0.03,-13,3,40,56,627,-303,0,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.02,-0.11,-243,191,-98,-429,418,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.29767747,-53.4723412,-74.08017398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.39,-0.07,-148,155,-196,-520,317,55,128,3.27,93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,2.76,-0.2,137,323,-191,-304,796,755,"C"
"1106","10972","jeremy",1322673108,506631,"30/11/2011 17:11","no",468,0.45,4.64,-88.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.05,-14,1,44,47,632,-305,0,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,0.45,-0.08,-263,185,-76,-368,427,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.43349157,-56.43349157,-71.30079798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.74,-0.26,-148,148,-181,-500,359,47,124,-6.78,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,2.17,-0.52,179,216,-158,-129,752,802,"C"
"1107","10973","jeremy",1322673108,586680,"30/11/2011 17:11","no",468,0.39,4.62,-88.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-14,1,46,44,633,-307,0,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,0.58,-0.21,-266,197,-59,-347,418,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.50686591,-55.35709653,-74.01279772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.71,-0.33,-145,143,-186,-490,369,57,124,-8.57,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,2.31,-0.41,221,209,-149,-112,744,801,"C"
"1108","10977","jeremy",1322673108,846685,"30/11/2011 17:11","no",468,0.23,6.11,-88.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.02,0.02,-17,3,44,57,633,-301,0,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.45,1.24,-1.03,-137,164,-25,475,162,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.35802477,-52.81977408,-74.5977079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.18,-0.67,-150,159,-202,-493,358,47,132,-20.6,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.24,0.16,178,165,-185,46,635,676,"C"
